,t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
72,941803552.99,941803562.99,941803557.7085248,941803553.11,941803562.895,4.73922359645783,1.0868534537724868,9.762800608703131e-16,2.2389181147713233e-16,18.39073200203445,0.2241725617871708,0.2828310383099009,2.0861795587896284,1.2122608213620811,4.297529891106634e-16,2.4972572920058867e-16,19.28162078575231,0.4973923821117197,0.9447015866879518,7.8042774783539395,0.9209497334125966,1.6076811605409116e-15,1.897156450829949e-16,17.849168244536813,0.12111010740614958,0.13633563376148314,61.0,71.81142608447912,20.0,17.039455915792384,9.201547008503523,28.203237377863264,52.61534680609722,0.8498254220933719,262.33941650390625,163.05551147460938,274.0312516685715,53.16697544577227,-26.355677063261954,8.754097938537598,0.0
73,941803562.99,941803572.99,941803567.6501176,941803563.28,941803572.835,6.379183477735156,1.3098407281489122,1.314111796413442e-15,2.6982718999867595e-16,18.068087266287908,0.20276533656865325,0.2495335941218855,5.360334738644071,1.3514708587965802,1.1042289561606786e-15,2.7840299691209554e-16,18.25702022231343,0.24411864476228476,0.31542650238499803,11.078432658208381,1.0975796701148766,2.282157127590927e-15,2.261014120436646e-16,17.46880419469584,0.10256689258042684,0.11327665845046295,85.0,101.87896770100753,31.0,26.109072760939927,9.196153539419852,43.215016983624714,52.58450642175064,0.8345378078525216,261.29360961914057,165.8528594970703,272.14765502973944,53.16738040077829,-26.356331950836054,9.047059059143066,0.0
74,941803572.99,941803582.99,941803578.0467722,941803573.03,941803582.845,5.173567941138188,1.2885040148776379,1.0657549958744668e-15,2.6543182706479345e-16,18.295524608073872,0.24145408215979455,0.31097996883682205,4.506305720865068,1.3163458189478583,9.28298978498204e-16,2.7116723870325884e-16,18.445448369534933,0.27825037019368537,0.37508857053805394,10.224403640429381,1.0541702541072728,2.106227149928452e-15,2.1715907234609822e-16,17.55590503427315,0.10654050748539844,0.11814399375408158,79.0,94.0707177711753,33.0,28.07608014017525,9.200606810865766,46.470753335462476,52.60997066394077,0.8401128136887714,261.85537719726557,169.3897247314453,268.82156883097815,53.167757431691506,-26.357290220815344,8.848101615905762,0.0
75,941803582.99,941803592.99,941803587.3589064,941803583.31,941803592.95,4.9640976639511765,1.1226373799251397,1.0226041187739425e-15,2.312633002645787e-16,18.3403992068848,0.22136020010135127,0.2783599244236896,2.5609400438488485,1.2335104897788716,5.275536490328627e-16,2.541031608944475e-16,19.05900147254271,0.4268737113359471,0.7134698209463615,8.27903796341316,0.9486656918227829,1.7054818204631108e-15,1.954251325154933e-16,17.785050314878088,0.11778441198817192,0.1321346082080197,64.0,76.16112641569798,22.0,18.424086181526693,9.199272518409783,30.495039197009717,52.60234104902411,0.84062688900018,262.6270751953125,171.56060791015625,266.5630813293013,53.16706973580654,-26.356296578109678,8.28125,0.0
76,941803592.99,941803602.99,941803597.9045404,941803593.1,941803602.895,7.970914414104457,1.2602891792715945,1.642008369305518e-15,2.5961957092994843e-16,17.826229634960153,0.1593754584576672,0.1868629009110343,5.572105988102669,1.3598252660164505,1.1478538335491495e-15,2.8012400479938885e-16,18.214951578426014,0.23708719603765616,0.3037551553720093,11.290203907666982,1.1079075500493285,2.3257820049793982e-15,2.2822895531016157e-16,17.448245535981446,0.1016343767183443,0.11214013125244192,87.0,103.84761510933892,22.0,18.44576338941335,9.198028304769396,30.530918713511763,52.59522651359554,0.8381414218860179,266.001708984375,172.29612731933594,264.20559348522545,53.16873345497985,-26.356021936415853,9.54022979736328,0.0
77,941803602.99,941803612.99,941803607.6189344,941803603.07,941803612.925,5.856304602615028,1.044567450075739,1.2063987481386954e-15,2.1518089471560222e-16,18.1609408562597,0.17820079460316762,0.21330440521687424,2.2294874731338354,1.2187365394987986,4.592744194655701e-16,2.5105972713675246e-16,19.209487408716672,0.4734760883515818,0.8589022133693263,7.947585392698146,0.9294194515373212,1.6372025908958178e-15,1.914604070166881e-16,17.829411992795833,0.12007813498957633,0.13502892549142587,61.0,73.12180289628196,14.0,11.624674379975414,9.200505472198223,19.240840353062765,52.609391199516715,0.8346553282816669,268.35995483398443,172.85882568359375,262.53040692679144,53.16731595887668,-26.356461001781764,8.983606338500977,0.0
78,941803612.99,941803622.99,941803617.8833053,941803613.03,941803622.78,3.0815836567828647,1.1489341033343174,6.348062332972701e-16,2.3668042528686937e-16,18.85806509458905,0.34404890108888964,0.5065521285930217,1.8939401472034976,1.2038115032961056,3.9015167032392047e-16,2.479851696789977e-16,19.386584374511873,0.5342008671232783,1.096090492371058,7.612038066767808,0.9096863431251018,1.5680798417541686e-15,1.8739538668377096e-16,17.876247621329764,0.12256633416320994,0.1381843415465802,59.0,70.01942714324396,30.0,25.177704193112863,9.198512478403213,41.673441423083375,52.597995065843776,0.8429371983121811,271.99871826171875,171.45736694335938,261.94668016813097,53.16892084245801,-26.35755346900387,9.457627296447754,0.0
79,941803622.99,941803632.99,941803627.7239636,941803623.035,941803632.83,5.715517966143142,1.2916411652742117,1.1773967010254876e-15,2.6607808004648755e-16,18.187361014377135,0.22121596527951934,0.2781314257807885,4.817513228834509,1.3288722977609635,9.92407725139909e-16,2.7374769333875846e-16,18.37294271025836,0.26449220403824114,0.3504166099435615,10.53561114839882,1.0698844457529202,2.1703358965701563e-15,2.2039619582510158e-16,17.5233506670645,0.1050098946646969,0.11626442986053576,82.0,96.97185847412192,32.0,26.80391181596602,9.204198703637566,44.36509541952997,52.6305094585265,0.845820588676813,272.89111328125,168.70413208007812,263.9212905388839,53.16834764928228,-26.35688944481615,8.853658676147461,0.0
80,941803632.99,941803642.99,941803637.9201725,941803633.02,941803642.915,3.8726268669989534,1.0977070780027445,7.977611346017847e-16,2.2612765806856535e-16,18.609985864693307,0.2709497870292843,0.3618880501732846,1.7618079498610169,1.1976500702727504,3.629324376713695e-16,2.467159144761866e-16,19.465103586662078,0.5631340463897239,1.2363947675685552,7.479905869425327,0.9016207254337854,1.5408606091016176e-15,1.8573386943935981e-16,17.895259668656486,0.12356748711217234,0.13945859486408094,58.0,68.82472624483053,24.0,20.053253985790814,9.201282401982716,33.19159280406757,52.61383376010109,0.8429577461483951,272.2929077148437,165.57704162597656,266.95172753282293,53.16778726557988,-26.356614069724664,9.362069129943848,0.0
81,941803642.99,941803652.99,941803647.5792423,941803643.14,941803652.79,3.2126270244397985,1.2274432453337747,6.618011670345986e-16,2.528533085387576e-16,18.812849229250727,0.3513238378331209,0.5226489759269981,2.8180587572107982,1.2447925353164528,5.805201039854244e-16,2.564272622751893e-16,18.95512488996659,0.3972022066632874,0.6328695639379127,8.536156676775109,0.9632874638097434,1.7584482754156724e-15,1.9843721754480716e-16,17.75184405564523,0.11608953893589558,0.13000480330932265,66.0,78.52590289226528,35.0,29.58741333634431,9.199210589224064,48.97227034981129,52.601986931876105,0.8407793512116543,270.76040649414057,162.31759643554688,270.5472186028445,53.168771753633,-26.355753580197717,8.590909004211426,0.0
82,941803652.99,941803662.99,941803658.2706717,941803652.99,941803662.92,4.48040825914487,1.1773211939294237,9.229641013838432e-16,2.425281659494612e-16,18.451706027161183,0.2533114673928374,0.33099391959401103,2.8959863924353586,1.2483437104176611,5.965731968416839e-16,2.5715880434603824e-16,18.92550870779645,0.3891445587959233,0.6123337077412891,8.61408431199967,0.967793221203038,1.774501368271932e-15,1.993654035678258e-16,17.74197720453053,0.11560374403712005,0.12939572699555413,67.0,79.22332845995301,27.0,22.968739699061675,9.196952988908247,38.017224329481394,52.58907775220703,0.8460249440711217,267.98321533203125,160.44937133789062,273.51953335453146,53.16941885716164,-26.355573242796627,8.86567211151123,0.0
83,941803662.99,941803672.99,941803667.6891096,941803663.08,941803672.88,5.060528100543171,1.2153229630083775,1.042468788711893e-15,2.5035653037972586e-16,18.319510398026885,0.23369196928273794,0.29819081723227114,3.607275596669104,1.2786524353203894,7.430987729138356e-16,2.6340240167600023e-16,18.687051690544312,0.32941935474120143,0.4752002774582778,9.325373516233416,1.0067267192090796,1.921026944344084e-15,2.073857041570704e-16,17.655834410114444,0.1113059370384768,0.12403387763908925,73.0,85.80434520358259,28.0,23.708446641736288,9.201169803463227,39.24156685528766,52.61318991074104,0.8510170659030194,265.23257446289057,161.51893615722656,273.92604256894106,53.16834992764086,-26.35717945774755,8.917808532714844,0.0
84,941803672.99,941803682.99,941803678.4185344,941803673.105,941803682.78,1.7175207827545862,1.1970700709648001,3.5380928124744474e-16,2.465964346187488e-16,19.49274499770738,0.5741889919772838,1.296305985213568,1.733822963614834,1.1963298763311776,3.571675305046558e-16,2.464439545242226e-16,19.482488123335155,0.5697138088739919,1.2715796687951233,7.451920883179145,0.8998950622253387,1.5350957019349039e-15,1.853783828184197e-16,17.899329411607066,0.12378169891585955,0.1397315877133174,58.0,68.57293419512375,38.0,31.8808028384036,9.202048071915264,52.76822538770252,52.618211935749464,0.8461771691462858,261.30917358398443,162.72032165527344,274.83957336478,53.16747345264697,-26.355210277301765,8.362069129943848,0.0
85,941803682.99,941803692.99,941803687.5265572,941803683.35,941803692.75,4.082382129358623,1.1269634758135054,8.409707186478765e-16,2.3215447601758207e-16,18.552715864493013,0.26467379178573225,0.3507366102421656,2.163011842149254,1.2160410784338438,4.455804394827463e-16,2.5050446215737184e-16,19.242352757151234,0.4843402408332551,0.8968058152800467,7.8811097617135655,0.9257316897164688,1.6235086109129946e-15,1.907007280815926e-16,17.838531559875886,0.12058200452385034,0.1356665855694139,61.0,72.47771460238536,25.0,21.10629631041554,9.196384366384812,34.93455941034297,52.58582631293875,0.8419055150065461,260.82843017578125,165.53836059570312,272.65543493480544,53.168443565591936,-26.356314839027252,8.983606338500977,0.0
86,941803692.99,941803702.99,941803698.2153572,941803693.16,941803702.815,4.96375654400208,1.1973584567814703,1.0225338480644282e-15,2.466558420969829e-16,18.340473818431523,0.2346221064999341,0.2997106300551877,3.3568368991826367,1.268219413607829,6.9150840123162325e-16,2.6125319920321284e-16,18.76517439896946,0.3479669612166987,0.5151783272111068,9.074934818746947,0.9933162606894476,1.869436572661871e-15,2.046231497020262e-16,17.685391214065767,0.11277630740231005,0.12586291480282694,70.0,83.46644929685762,27.0,22.845017476515714,9.197470942097912,37.812442719750145,52.592039459263276,0.8389931011098776,260.10006713867193,169.226806640625,269.8671117196158,53.166925842068956,-26.35592997956296,8.771428108215332,0.0
87,941803702.99,941803712.99,941803707.6654876,941803703.36,941803712.755,1.6944760676693338,0.9877164139370253,3.4906206993988275e-16,2.0346958127102722e-16,19.507411401608472,0.4986362536487086,0.9494092251585292,-0.3835873301397472,1.0961208584126159,-7.901899000878791e-17,2.2580089683299895e-16,,,,5.334510589424563,0.7615060170915495,1.0989091814214602e-15,1.5687023952085918e-16,18.262263546063647,0.1448788996141701,0.1672323649073384,41.0,49.072985973565075,24.0,20.23066534179713,9.199154289964321,33.485239186422845,52.601665007196075,0.8358490385123348,262.58551025390625,171.46426391601562,266.66706706983496,53.16871106551258,-26.35642078304084,9.0,0.0
88,941803712.99,941803722.99,941803717.9938984,941803713.165,941803722.64,3.538074341440187,1.1307116852406802,7.288433143366784e-16,2.3292660715958013e-16,18.708082615014263,0.30109254102718097,0.4180635866741014,1.929718565519651,1.2055705812927229,3.9752202449704815e-16,2.4834753974630084e-16,19.36626506213629,0.5269590598812179,1.0641666226268711,7.647816485083963,0.911931112700194,1.575450195927296e-15,1.8785780921624e-16,17.87115635454681,0.12230875148920005,0.1378569255323967,59.0,70.33165716743669,27.0,22.83414353641233,9.196305547421169,37.79444447406181,52.585375618386706,0.8391494166930015,265.12673950195307,173.0670623779297,263.9874136680696,53.16811616343186,-26.356200327985253,8.881356239318848,0.0
89,941803722.99,941803732.99,941803728.3627777,941803723.115,941803732.955,0.8523068250380498,1.0847513689560409,1.7557520595783823e-16,2.2345878200494443e-16,20.25351008458253,0.8913667550572271,,0.11925143046122262,1.1208873275344382,2.4565794675011857e-17,2.309027894720943e-16,22.38884100686868,2.542516708605703,,5.837349350025535,0.7966662550704672,1.2024939661052598e-15,1.6411324854451623e-16,18.16446078632019,0.13890200824294394,0.15931572759215484,45.0,53.68816088499469,33.0,27.70055494689849,9.197352713652444,45.84919439486647,52.59136341743522,0.8386183904288251,268.77780151367193,172.9272003173828,262.261933439238,53.16857530810014,-26.356698129551297,8.95555591583252,0.0
90,941803732.99,941803742.99,941803737.8475351,941803733.02,941803742.76,5.830029464463284,1.1647552928108489,1.2009860696794364e-15,2.3993959031903486e-16,18.16582312587198,0.19775901330387316,0.24198394484516686,3.4360047337471262,1.2715889897689856,7.078169751519081e-16,2.6194733189241103e-16,18.739865616293756,0.34186305416032425,0.5017826728719683,9.154102653311435,0.9976243274736608,1.885745146582156e-15,2.0551061145957416e-16,17.675960554352105,0.1123103778141754,0.1252827294579717,71.0,84.19717000082844,22.0,18.47179304304111,9.197752438396641,30.574002278137012,52.593649082663404,0.8436052402209593,270.42184448242193,171.7566680908203,262.46050550195474,53.16684775292739,-26.356526133285843,8.36619758605957,0.0
91,941803742.99,941803752.99,941803748.005,941803743.64,941803752.6,2.3194754435212785,1.169394222882813,4.778119413653833e-16,2.4089520991385945e-16,19.166525552581373,0.4432374171455038,0.7616531673399649,1.7318983950351023,1.196391060239152,3.5677106937723113e-16,2.4645655840926533e-16,19.483693975614727,0.5702289846331539,1.2743924651322909,7.449996314599414,0.8998906205884468,1.5346992408074794e-15,1.8537746784122004e-16,17.899609855226426,0.12381134221194046,0.1397693749638158,58.0,68.53819539386389,34.0,28.51640844693482,9.199762321969576,47.19957260182316,52.605141793740366,0.8465522129101634,272.32147216796875,168.68011474609375,264.21713756536525,53.16772697232378,-26.356726830095138,9.224138259887695,0.0
92,941803752.99,941803762.99,941803757.3555171,941803753.06,941803762.545,3.6063284855365536,1.1128002602315976,7.4290366802053e-16,2.292368536077091e-16,18.687336794312337,0.2919913587832745,0.4006274843229463,1.7807862179748686,1.198654607905408,3.6684196090282286e-16,2.46922849228514e-16,19.45347053532079,0.5588074463322457,1.2139765087878658,7.4988841375391795,0.90287209559629,1.544770132333071e-15,1.8599165169283576e-16,17.89250839117529,0.1234335833054594,0.13928800922833773,58.0,68.9828011295127,26.0,21.6339475691131,9.199075471000672,35.80791321784238,52.601214312644025,0.8411442156660275,271.92990112304693,165.60389709472656,267.1020091342109,53.167474362730246,-26.356320438052826,9.137930870056152,0.0
93,941803762.99,941803772.99,941803768.1672881,941803763.175,941803772.805,2.5945284926584504,1.1730258688013802,5.344728694876407e-16,2.4164332897308435e-16,19.04485388899192,0.4050027074915796,0.6532769468518893,1.906866589360953,1.2044739217888445,3.928145174083564e-16,2.4812162788850195e-16,19.379199226392764,0.5315680857466845,1.084350850536353,7.624964508925264,0.9105180419283231,1.5707426888386043e-15,1.8756671663723447e-16,17.874405433596806,0.1224756307177941,0.13806902733049853,59.0,70.12914459378139,33.0,27.952657615396163,9.197307674244648,46.26646777720745,52.591105877691184,0.8414544392864509,270.18911743164057,162.25604248046875,270.87461042007067,53.1680840995799,-26.35578160946867,8.661017417907715,0.0
94,941803772.99,941803782.99,941803777.6710187,941803773.185,941803782.98,3.2699587001202524,1.072859494547585,6.73611492224772e-16,2.2100905587680242e-16,18.793644331211016,0.30807345290969224,0.4317315011576248,1.2098705114107795,1.1726140139417691,2.4923332535062057e-16,2.415584868720045e-16,19.873152770880466,0.7357279921355726,3.7788421693709506,6.92796843097509,0.8679212109075979,1.4271614967808687e-15,1.7879176944696516e-16,17.978485249894696,0.1281494565048682,0.14532472956794962,54.0,63.71639498806545,24.0,20.32576559330343,9.196981138538119,33.642646499260856,52.589238714547044,0.8477531376725443,267.4130249023437,160.8773193359375,273.4208521190616,53.16770960662193,-26.355707760892248,8.722222328186035,0.0
